.,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,CUS ID Name ,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sales,Quantity,Discount
600,CA-2016-128594,31-10-2014,2014,30-06-2017,First Class,DJ-13510 Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Furniture,1603.136,4,0.2
601,CA-2016-152072,23-11-2014,2014,24-02-2015,Standard Class,Dp-13240 Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,254.97,3,0
602,US-2016-159856,26-12-2014,2014,24-11-2017,Standard Class,EP-13915 Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,307.92,5,0.2
603,CA-2017-102099,26-12-2014,2014,16-12-2015,First Class,EP-13915 Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Office Supplies,6.63,3,0
604,CA-2017-102099,26-12-2014,2014,25-09-2017,First Class,EP-13915 Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10003172,Office Supplies,12.96,2,0
605,CA-2017-102099,26-12-2014,2014,21-09-2014,First Class,EP-13915 Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000289,Office Supplies,32.4,5,0
606,US-2016-164630,25-06-2014,2014,23-02-2016,Standard Class,EB-13975 Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,959.968,4,0.2
607,US-2015-114839,25-06-2014,2014,23-02-2016,Standard Class,PW-19240 Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004086,Furniture,408.422,2,0.3
608,CA-2015-166464,25-06-2014,2014,16-12-2015,Standard Class,PG-18895 Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,479.984,2,0.2
609,CA-2017-155047,16-12-2014,2014,17-07-2017,First Class,SE-20110 Sanjit Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003338,Office Supplies,5.952,1,0.2
610,CA-2017-143434,15-10-2014,2014,31-12-2014,Standard Class,ME-17320 Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furniture,19.76,4,0
611,CA-2015-168564,15-10-2014,2014,31-12-2014,Same Day,TT-21220 Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Office Supplies,6.608,2,0.2
612,US-2016-169040,14-10-2014,2014,26-11-2016,Standard Class,GT-14710 Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002834,Technology,431.976,3,0.2
613,US-2016-169040,14-10-2014,2014,26-11-2016,Standard Class,GT-14710 Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10000927,Office Supplies,35.89,1,0
614,US-2016-169040,18-11-2014,2014,15-11-2017,Standard Class,GT-14710 Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,47.208,7,0.2
615,US-2016-169040,18-11-2014,2014,21-05-2016,Standard Class,GT-14710 Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001736,Office Supplies,248.08,7,0
616,CA-2017-123638,13-01-2014,2014,16-04-2014,Standard Class,MA-17995 Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,Furniture,191.646,3,0.1
617,CA-2017-168900,13-01-2014,2014,14-11-2016,Standard Class,SH-20395 Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10003910,Office Supplies,2.313,1,0.7
618,CA-2015-158456,13-01-2014,2014,14-11-2016,Standard Class,KT-16465 Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10001097,Office Supplies,19.936,4,0.2
619,CA-2017-167941,16-11-2014,2014,15-03-2017,Second Class,JF-15565 Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Furniture,28.272,2,0.2
620,CA-2014-131310,07-12-2014,2014,17-10-2014,Standard Class,CL-12565 Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,123.136,4,0.2
621,CA-2014-131310,07-12-2014,2014,17-10-2014,Standard Class,CL-12565 Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10003094,Office Supplies,11.264,4,0.2
622,US-2014-112872,12-06-2014,2014,27-08-2016,Second Class,RC-19960 Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,Office Supplies,53.424,3,0.2
623,US-2014-112872,12-06-2014,2014,21-12-2017,Second Class,RC-19960 Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,Furniture,275.49,1,0.5
624,US-2014-122959,12-12-2014,2014,,Same Day,CY-12745 Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,210.392,2,0.8
625,CA-2014-128986,08-03-2014,2014,,Second Class,GH-14410 Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,93.024,3,0.2
626,US-2014-150924,09-12-2014,2014,,Second Class,PT-19090 Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,Office Supplies,5.18,5,0.8
627,CA-2014-123498,11-07-2014,2014,,First Class,TC-20980 Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,26.046,3,0.8
628,CA-2014-123498,11-07-2014,2014,,First Class,TC-20980 Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,74.352,3,0.2
629,CA-2014-165428,09-01-2014,2014,,First Class,JL-15130 Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,3.648,3,0.8
630,CA-2014-165428,09-01-2014,2014,,First Class,JL-15130 Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,31.104,6,0.2
631,CA-2014-131527,12-01-2014,2014,,Standard Class,TB-21280 Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,95.968,4,0.2
632,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,601.536,8,0.2
633,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-AC-10004209,Technology,10.99,1,0
634,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10000397,Furniture,39.88,2,0
635,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-PA-10002137,Office Supplies,62.24,8,0
636,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001867,Furniture,53.2,5,0
637,CA-2014-158372,11-10-2014,2014,,Standard Class,RD-19900 Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-LA-10000407,Office Supplies,39.84,8,0
638,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Office Supplies,9.408,2,0.2
639,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,Office Supplies,4.672,2,0.2
640,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,318.4,2,0.2
641,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,Office Supplies,12.768,6,0.2
642,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,Office Supplies,15.36,2,0.2
643,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Technology,230.376,3,0.2
644,CA-2014-108189,10-02-2014,2014,,First Class,ES-14080 Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,7.16,1,0.2
645,CA-2014-154641,08-11-2014,2014,,Standard Class,KL-16645 Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,375.34,1,0
646,US-2014-126571,10-11-2014,2014,,Standard Class,JF-15565 Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,281.904,2,0.2
647,US-2014-126571,10-11-2014,2014,,Standard Class,JF-15565 Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,201.432,3,0.2
648,CA-2014-102988,04-05-2014,2014,,Second Class,GM-14695 Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,22.96,7,0
649,CA-2014-102988,04-05-2014,2014,,Second Class,GM-14695 Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,Technology,28.99,1,0
650,CA-2014-102988,04-05-2014,2014,,Second Class,GM-14695 Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,Office Supplies,12.96,2,0
651,CA-2014-102988,04-05-2014,2014,,Second Class,GM-14695 Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,Office Supplies,22.96,7,0
652,CA-2014-102988,04-05-2014,2014,,Second Class,GM-14695 Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,Office Supplies,4164.05,5,0
653,CA-2014-103702,09-12-2014,2014,,Standard Class,AF-10885 Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10002429,Office Supplies,63.924,7,0.7
654,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,896.99,5,0.8
655,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,1.234,1,0.8
656,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,67.56,3,0.2
657,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,21.72,5,0.2
658,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,262.336,8,0.2
659,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003505,Technology,148.48,2,0.2
660,CA-2014-165309,11-11-2014,2014,,Standard Class,KD-16270 Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10004959,Technology,241.176,3,0.2
661,CA-2014-165379,07-09-2014,2014,,Standard Class,BM-11650 Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Office Supplies,10.368,2,0.2
662,CA-2014-165379,07-09-2014,2014,,Standard Class,BM-11650 Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002245,Office Supplies,14.352,3,0.2
663,CA-2014-166471,08-09-2014,2014,,Standard Class,MG-17650 Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,1091.168,4,0.2
664,CA-2014-166471,08-09-2014,2014,,Standard Class,MG-17650 Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10000038,Technology,219.168,2,0.2
665,CA-2014-158337,03-11-2014,2014,,Second Class,KA-16525 Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,108.92,14,0
666,CA-2014-168592,09-08-2014,2014,,Standard Class,DP-13390 Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,56.65,5,0
667,CA-2014-168592,09-08-2014,2014,,Standard Class,DP-13390 Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,14.97,1,0
668,CA-2014-168592,09-08-2014,2014,,Standard Class,DP-13390 Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,4.02,2,0
669,CA-2014-124023,04-07-2014,2014,,First Class,PJ-19015 Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,8.96,2,0
670,CA-2014-158771,05-09-2014,2014,,Same Day,SB-20290 Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,83.25,3,0
671,CA-2014-158771,05-09-2014,2014,,Same Day,SB-20290 Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,9.45,3,0
672,CA-2014-158771,05-09-2014,2014,,Same Day,SB-20290 Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,20.65,5,0
673,CA-2014-158771,05-09-2014,2014,,Same Day,SB-20290 Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,45.36,7,0
674,CA-2014-102869,09-09-2014,2014,,Second Class,LC-17140 Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,15.552,3,0.2
675,CA-2014-102869,09-09-2014,2014,,Second Class,LC-17140 Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002134,Technology,64.704,6,0.2
676,CA-2014-102869,09-09-2014,2014,,Second Class,LC-17140 Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002456,Furniture,17.472,3,0.2
677,CA-2014-102869,09-09-2014,2014,,Second Class,LC-17140 Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002549,Technology,135.516,1,0.4
678,CA-2014-169726,08-09-2014,2014,,Standard Class,JH-15985 Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,2060.744,7,0.2
679,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Office Supplies,27.888,7,0.2
680,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,6.456,4,0.7
681,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,52.68,3,0.2
682,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,13.88,5,0.2
683,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,103.92,10,0.2
684,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,11.52,5,0.2
685,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,10.368,2,0.2
686,CA-2014-129364,12-08-2014,2014,,Standard Class,TB-21250 Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,39.072,3,0.2
687,CA-2014-135608,12-08-2014,2014,,Second Class,JK-15625 Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,45.68,2,0
688,CA-2014-135608,12-08-2014,2014,,Second Class,JK-15625 Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,603.92,5,0.2
689,CA-2014-115357,08-06-2014,2014,,Second Class,RF-19735 Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,62.91,3,0
690,US-2014-102715,04-11-2014,2014,,Second Class,JK-15370 Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,6.912,3,0.2
691,US-2014-102715,04-11-2014,2014,,Second Class,JK-15370 Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002001,Technology,383.976,3,0.2
692,US-2014-102715,04-11-2014,2014,,Second Class,JK-15370 Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,10.368,2,0.2
693,US-2014-102715,04-11-2014,2014,,Second Class,JK-15370 Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,335.944,7,0.2
694,CA-2014-107139,07-05-2014,2014,,Standard Class,DP-13390 Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,180.96,6,0.2
695,CA-2014-132801,10-07-2014,2014,,Standard Class,JG-15805 John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,107.44,10,0.2
696,CA-2014-100363,04-08-2014,2014,,Standard Class,JM-15655 Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,2.368,2,0.2
697,CA-2014-100363,04-08-2014,2014,,Standard Class,JM-15655 Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,19.008,3,0.2
698,US-2014-109162,06-08-2014,2014,,Standard Class,KE-16420 Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,170.352,3,0.2
699,CA-2014-135755,05-03-2014,2014,,Standard Class,NC-18415 Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,40.176,3,0.2
700,CA-2014-135755,05-03-2014,2014,,Standard Class,NC-18415 Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,10.896,3,0.2
701,CA-2014-151001,04-05-2014,2014,,First Class,JG-15805 John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,49.632,4,0.2
702,CA-2014-151001,04-05-2014,2014,,First Class,JG-15805 John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,52.096,4,0.2
703,CA-2014-152849,07-05-2014,2014,,Standard Class,DW-13195 David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,4.368,3,0.2
704,CA-2014-100895,06-02-2014,2014,,Standard Class,SV-20785 Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,8.56,2,0
705,CA-2014-100895,06-02-2014,2014,,Standard Class,SV-20785 Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,239.97,3,0
706,CA-2014-100895,06-02-2014,2014,,Standard Class,SV-20785 Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,356.94,2,0
707,CA-2014-133228,04-04-2014,2014,,Standard Class,MS-17710 Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,5.47,1,0
708,CA-2014-133228,04-04-2014,2014,,Standard Class,MS-17710 Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,79.36,4,0
709,CA-2014-164910,11-12-2014,2014,,Second Class,DM-13345 Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,7.872,3,0.2
710,CA-2014-137589,11-03-2014,2014,,Standard Class,MS-17770 Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,286.344,3,0.2
711,CA-2014-116834,10-11-2014,2014,,Standard Class,Dp-13240 Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,63.47,11,0
712,CA-2014-116834,10-11-2014,2014,,Standard Class,Dp-13240 Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,345,5,0
713,CA-2014-102673,11-01-2014,2014,,Standard Class,KH-16630 Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,7.52,5,0.2
714,CA-2014-102673,11-01-2014,2014,,Standard Class,KH-16630 Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,10.272,3,0.2
715,CA-2014-102673,11-01-2014,2014,,Standard Class,KH-16630 Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,47.808,12,0.2
716,CA-2014-102673,11-01-2014,2014,,Standard Class,KH-16630 Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,978.84,9,0.2
717,CA-2014-127523,05-11-2014,2014,,Standard Class,BG-11695 Brooke Gillingham,Corporate,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,35.91,3,0
718,CA-2014-128839,09-08-2014,2014,,Standard Class,TT-21070 Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-FA-10002280,Office Supplies,45,9,0
719,CA-2014-128839,09-08-2014,2014,,Standard Class,TT-21070 Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-MA-10000029,Technology,209.97,3,0
720,CA-2014-126907,11-01-2014,2014,,Standard Class,SM-20950 Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,15.696,3,0.2
721,CA-2014-157924,10-11-2014,2014,,First Class,HA-14920 Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10002352,Office Supplies,31.92,4,0
722,CA-2014-157924,10-11-2014,2014,,First Class,HA-14920 Helen Andreada,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10000229,Furniture,433.568,2,0.2
723,CA-2014-128846,04-07-2014,2014,,Standard Class,RS-19765 Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,629.95,5,0
724,CA-2014-128846,04-07-2014,2014,,Standard Class,RS-19765 Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,122.97,3,0
725,CA-2014-166457,05-05-2014,2014,,Second Class,PF-19120 Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,9.42,3,0
726,CA-2014-166457,05-05-2014,2014,,Second Class,PF-19120 Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,6.56,2,0
727,CA-2014-166457,05-05-2014,2014,,Second Class,PF-19120 Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,24.56,2,0
728,CA-2014-125829,11-04-2014,2014,,Standard Class,WB-21850 William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,666.344,7,0.2
729,CA-2014-125829,11-04-2014,2014,,Standard Class,WB-21850 William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041,Furniture,573.728,4,0.2
730,CA-2014-125829,11-04-2014,2014,,Standard Class,WB-21850 William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001036,Office Supplies,21.936,3,0.2
731,CA-2014-125829,11-04-2014,2014,,Standard Class,WB-21850 William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,Office Supplies,19.44,3,0
732,CA-2014-125829,11-04-2014,2014,,Standard Class,WB-21850 William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10003246,Technology,447.968,4,0.2
733,CA-2014-123127,09-08-2014,2014,,Standard Class,SP-20620 Stefania Perrino,Corporate,United States,Long Beach,New York,11561,East,OFF-AP-10001962,Office Supplies,16.78,2,0
734,US-2014-138758,07-07-2014,2014,,Standard Class,JL-15835 John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,172.186,2,0.3
735,US-2014-138758,07-07-2014,2014,,Standard Class,JL-15835 John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,69.008,2,0.2
736,CA-2014-127936,09-02-2014,2014,,First Class,CL-12565 Clay Ludtke,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002445,Office Supplies,21.24,3,0
737,US-2014-154879,05-06-2014,2014,,Standard Class,SN-20710 Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,5.78,2,0
738,US-2014-154879,05-06-2014,2014,,Standard Class,SN-20710 Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001897,Office Supplies,107.94,6,0
739,CA-2014-117016,03-04-2014,2014,,Standard Class,SC-20095 Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,15.552,3,0.2
740,CA-2014-150798,12-01-2014,2014,,Second Class,JK-15730 Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,659.988,2,0.4
741,CA-2014-150798,12-01-2014,2014,,Second Class,JK-15730 Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,8.128,2,0.2
742,CA-2014-150798,12-01-2014,2014,,Second Class,JK-15730 Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,36.288,7,0.2
743,CA-2014-150798,12-01-2014,2014,,Second Class,JK-15730 Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,909.72,6,0.3
744,CA-2014-107454,11-02-2014,2014,,Standard Class,RD-19720 Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,34.86,7,0
745,CA-2014-107454,11-02-2014,2014,,Standard Class,RD-19720 Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,89.34,6,0
746,CA-2014-140403,10-10-2014,2014,,Same Day,TN-21040 Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,122.352,3,0.2
747,CA-2014-140403,10-10-2014,2014,,Same Day,TN-21040 Tanja Norvell,Home Office,United States,Manteca,California,95336,West,OFF-EN-10001219,Office Supplies,15.28,2,0
748,CA-2014-110219,05-05-2014,2014,,First Class,EB-13870 Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,127.869,3,0.3
749,CA-2014-101175,12-09-2014,2014,,Standard Class,DM-12955 Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,100.704,6,0.2
750,US-2014-121734,04-11-2014,2014,,Standard Class,SE-20110 Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,9.584,1,0.2
