.,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,CUS ID Name ,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sales,Quantity,Discount
398,CA-2014-164721,18-11-2014,2014,15-11-2014,Second Class,LW-16825 Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,23.88,3,0
399,CA-2014-164721,18-11-2014,2014,19-11-2014,Second Class,LW-16825 Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,26.76,4,0
400,CA-2016-147417,18-11-2014,2014,19-11-2014,First Class,CB-12415 Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,1439.976,4,0.4
401,CA-2015-127509,18-11-2014,2014,19-11-2014,Standard Class,AS-10090 Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,Office Supplies,17.22,3,0
402,CA-2015-127509,30-12-2014,2014,15-10-2014,Standard Class,AS-10090 Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,1024.38,7,0
403,CA-2015-127509,30-12-2014,2014,15-10-2014,Standard Class,AS-10090 Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,26.22,3,0
404,CA-2015-127509,30-12-2014,2014,29-05-2014,Standard Class,AS-10090 Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002160,Office Supplies,17.34,3,0
405,CA-2017-111374,30-12-2014,2014,29-05-2014,Standard Class,CB-12415 Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,4.956,4,0.7
406,CA-2017-133648,30-12-2014,2014,19-07-2014,Standard Class,ML-17755 Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,Office Supplies,71.04,6,0.2
407,US-2017-147221,27-09-2014,2014,16-02-2015,Second Class,JS-16030 Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,294.62,5,0.8
408,US-2017-147221,27-09-2014,2014,24-09-2014,Second Class,JS-16030 Joy Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,8.752,4,0.6
409,CA-2014-131905,20-12-2014,2014,25-02-2017,First Class,ND-18460 Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,144.95,5,0
410,CA-2017-166128,20-12-2014,2014,25-02-2017,Standard Class,LW-17215 Luke Weiss,Consumer,United States,Pasadena,California,91104,West,TEC-AC-10001767,Technology,199.95,5,0
411,CA-2017-166128,20-12-2014,2014,15-12-2015,Standard Class,LW-17215 Luke Weiss,Consumer,United States,Pasadena,California,91104,West,OFF-AR-10001221,Office Supplies,41.86,7,0
412,CA-2016-168354,23-09-2014,2014,25-12-2014,First Class,RH-19510 Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,872.32,4,0
413,US-2017-111241,23-09-2014,2014,25-12-2014,Second Class,GM-14500 Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,239.12,5,0.2
414,CA-2015-114237,19-07-2014,2014,25-12-2014,First Class,MC-17275 Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,141.96,2,0
415,CA-2016-113516,19-07-2014,2014,27-07-2015,Second Class,VM-21685 Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,33.024,2,0.2
416,CA-2016-113516,19-07-2014,2014,27-07-2015,Second Class,VM-21685 Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,67.136,4,0.2
417,CA-2015-117961,19-07-2014,2014,15-11-2014,Standard Class,GP-14740 Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,14.73,3,0
418,CA-2016-128923,31-01-2014,2014,15-11-2014,Standard Class,GB-14530 George Bell,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,Office Supplies,9.392,2,0.2
419,US-2017-158946,22-11-2014,2014,22-08-2017,Standard Class,JW-15220 Jane Waco,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,38.864,7,0.2
420,CA-2014-129168,21-11-2014,2014,22-08-2017,Standard Class,KB-16585 Ken Black,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,15.552,3,0.2
421,CA-2016-131835,21-11-2014,2014,20-08-2015,Standard Class,MC-17590 Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,Office Supplies,162.64,2,0
422,CA-2016-131835,21-11-2014,2014,21-08-2016,Standard Class,MC-17590 Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,TEC-PH-10001760,Technology,597,3,0
423,CA-2016-131835,21-11-2014,2014,31-12-2016,Standard Class,MC-17590 Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,Office Supplies,55.48,1,0
424,CA-2015-142237,23-04-2014,2014,24-07-2014,First Class,CK-12595 Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,6.48,4,0.7
425,CA-2015-142237,23-04-2014,2014,24-07-2014,First Class,CK-12595 Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,341.488,8,0.3
426,CA-2015-142237,23-04-2014,2014,24-07-2014,First Class,CK-12595 Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003732,Office Supplies,11.12,5,0.2
427,CA-2015-142237,23-04-2014,2014,24-07-2014,First Class,CK-12595 Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,25.344,6,0.2
428,CA-2017-140676,16-03-2014,2014,27-04-2014,First Class,BF-11080 Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,94.85,5,0
429,CA-2017-166142,31-08-2014,2014,29-09-2015,Standard Class,MM-17260 Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,26.55,3,0
430,CA-2017-166142,27-08-2014,2014,29-09-2015,Standard Class,MM-17260 Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,310.443,3,0.3
431,CA-2014-145926,27-08-2014,2014,30-10-2017,Standard Class,MP-17470 Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,479.9,5,0
432,CA-2015-149678,27-08-2014,2014,30-10-2017,Second Class,AW-10840 Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,12.88,1,0
433,CA-2017-167101,20-06-2014,2014,14-09-2014,Second Class,BM-11650 Brian Moss,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000357,Office Supplies,221.92,4,0
434,CA-2017-167101,20-06-2014,2014,14-09-2014,Second Class,BM-11650 Brian Moss,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,26,2,0
435,US-2014-167633,20-06-2014,2014,21-03-2014,Standard Class,BW-11200 Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Office Supplies,15.552,3,0.2
436,US-2014-152723,20-06-2014,2014,14-07-2015,Same Day,HG-14965 Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,0.876,1,0.8
437,CA-2015-164882,20-06-2014,2014,27-02-2016,Same Day,SG-20080 Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,19.98,1,0
438,CA-2015-164882,20-06-2014,2014,18-09-2017,Same Day,SG-20080 Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,398.352,3,0.2
439,CA-2015-164882,20-06-2014,2014,18-09-2017,Same Day,SG-20080 Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004272,Office Supplies,5.04,3,0
440,CA-2017-155460,18-04-2014,2014,17-11-2017,First Class,RW-19630 Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003091,Office Supplies,895.92,5,0.2
441,US-2017-168690,18-04-2014,2014,17-11-2017,Standard Class,TS-21085 Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,Office Supplies,2.808,3,0.7
442,CA-2017-158246,18-04-2014,2014,30-11-2016,First Class,JB-15400 Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,215.976,3,0.2
443,CA-2017-167381,18-04-2014,2014,30-11-2016,Second Class,EH-14005 Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,241.96,2,0
444,CA-2015-156377,23-03-2014,2014,20-12-2016,Standard Class,TB-21625 Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,3.656,4,0.8
445,US-2017-157896,23-03-2014,2014,24-06-2014,Same Day,CB-12415 Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,Office Supplies,146.82,3,0
446,CA-2014-141607,13-12-2014,2014,25-11-2016,Standard Class,WB-21850 William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,43.31,1,0
447,US-2017-139969,17-11-2014,2014,28-11-2016,Standard Class,AF-10870 Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,233.058,3,0.3
448,CA-2014-167360,17-11-2014,2014,15-12-2017,Second Class,RB-19435 Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,111.79,7,0
449,CA-2016-111115,23-09-2014,2014,23-09-2015,Second Class,LB-16735 Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,21.48,6,0
450,CA-2014-124646,28-04-2014,2014,23-05-2016,First Class,DV-13465 Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,501.81,3,0
451,CA-2014-124646,28-04-2014,2014,28-05-2016,First Class,DV-13465 Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,161.94,3,0
452,CA-2017-148166,28-04-2014,2014,23-04-2014,Standard Class,NK-18490 Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,17.856,4,0.2
453,CA-2016-154018,14-09-2014,2014,20-09-2016,Standard Class,HA-14920 Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,8.288,2,0.2
454,CA-2016-154018,14-09-2014,2014,20-09-2016,Standard Class,HA-14920 Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,139.92,5,0.6
455,CA-2014-152296,20-12-2014,2014,14-09-2016,First Class,IL-15100 Ivan Liston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,19.752,3,0.2
456,CA-2016-112025,20-12-2014,2014,24-03-2015,Standard Class,LS-16975 Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,9.264,3,0.8
457,CA-2015-132507,20-12-2014,2014,29-07-2016,Second Class,CC-12610 Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,61.792,4,0.2
458,CA-2016-125738,20-12-2014,2014,29-07-2016,Standard Class,PB-18805 Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,45.68,2,0
459,CA-2016-125738,25-07-2014,2014,29-07-2016,Standard Class,PB-18805 Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,60.12,9,0
460,CA-2016-125738,25-07-2014,2014,16-12-2015,Standard Class,PB-18805 Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,41.72,5,0.2
461,CA-2016-128412,13-09-2014,2014,24-11-2014,Standard Class,AP-10915 Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,Office Supplies,35.1,3,0
462,CA-2015-138002,23-11-2014,2014,21-11-2017,Standard Class,BT-11305 Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,Office Supplies,6.096,2,0.2
463,CA-2015-138002,23-11-2014,2014,29-09-2016,Standard Class,BT-11305 Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,191.82,3,0
464,CA-2015-128860,23-11-2014,2014,29-09-2016,Standard Class,SC-20725 Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,20.104,1,0.2
465,CA-2017-129378,30-12-2014,2014,14-11-2016,First Class,NS-18505 Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,108.608,4,0.2
466,CA-2016-139157,24-10-2014,2014,27-07-2014,Standard Class,GM-14680 Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,330.588,1,0.4
467,CA-2015-116092,16-12-2014,2014,14-07-2015,Second Class,JM-16195 Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,41.72,5,0.2
468,CA-2015-116092,16-12-2014,2014,14-07-2015,Second Class,JM-16195 Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,11.52,5,0.2
469,CA-2015-169201,16-11-2014,2014,14-07-2015,First Class,HG-14965 Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,43.26,3,0
470,CA-2016-131065,27-01-2014,2014,17-09-2014,Second Class,AA-10375 Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,499.98,2,0
471,CA-2016-131065,27-01-2014,2014,18-11-2017,Second Class,AA-10375 Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,5.28,1,0
472,CA-2016-131065,27-01-2014,2014,29-12-2017,Second Class,AA-10375 Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,8.26,2,0
473,CA-2017-142622,24-11-2014,2014,23-09-2016,First Class,JK-15625 Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,199.98,2,0
474,CA-2016-132143,24-11-2014,2014,24-12-2016,First Class,FM-14215 Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,48.16,7,0
475,CA-2015-153108,26-07-2014,2014,24-12-2016,Standard Class,SF-20200 Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,23.92,2,0
476,CA-2015-153108,26-07-2014,2014,26-11-2017,Standard Class,SF-20200 Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,60.69,7,0
477,CA-2016-112676,26-07-2014,2014,23-09-2015,First Class,PJ-18835 Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,14.352,3,0.2
478,CA-2017-165687,26-07-2014,2014,23-09-2015,Standard Class,CS-12355 Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,35.04,2,0
479,US-2017-112928,28-10-2014,2014,23-09-2015,Second Class,BB-10990 Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,17.48,5,0.2
480,CA-2017-143343,28-10-2014,2014,23-09-2015,First Class,BW-11200 Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,16.4,5,0
481,CA-2017-115154,28-10-2014,2014,23-09-2015,First Class,RS-19420 Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,892.98,2,0
482,CA-2015-149342,28-10-2014,2014,17-03-2016,Standard Class,TS-21160 Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,287.97,3,0
483,CA-2015-149342,28-10-2014,2014,17-03-2016,Standard Class,TS-21160 Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,595.38,6,0
484,CA-2014-162362,20-12-2014,2014,28-09-2016,Standard Class,JL-15505 Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,12.72,3,0
485,CA-2016-115574,27-07-2014,2014,29-08-2017,First Class,BP-11185 Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,141.372,2,0.3
486,CA-2015-109470,22-11-2014,2014,13-04-2014,Second Class,KC-16255 Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,60.64,4,0
487,CA-2017-152695,17-09-2014,2014,20-10-2016,Same Day,CC-12220 Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,10.86,3,0
488,CA-2017-152695,17-09-2014,2014,20-10-2016,Same Day,CC-12220 Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10000026,Office Supplies,426.79,7,0
489,CA-2014-110639,17-09-2014,2014,20-10-2016,Same Day,RH-19495 Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,25.92,4,0
490,CA-2014-110639,17-09-2014,2014,20-10-2016,Same Day,RH-19495 Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,45.92,4,0
491,US-2014-148838,28-11-2014,2014,19-11-2015,Standard Class,CP-12340 Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,1071.576,4,0.4
492,CA-2017-155152,22-11-2014,2014,23-09-2017,Second Class,MP-17965 Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-AC-10004353,Technology,252,4,0
493,US-2014-164616,23-12-2014,2014,22-02-2017,Second Class,MS-17770 Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,9.184,2,0.2
494,CA-2015-148628,23-12-2014,2014,22-02-2017,Standard Class,KM-16375 Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,32.75,5,0
495,US-2017-117534,25-11-2014,2014,27-10-2015,First Class,CV-12295 Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AP-10002403,Office Supplies,176.04,4,0
496,CA-2015-137897,22-06-2014,2014,14-11-2016,Standard Class,PJ-18835 Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001267,Technology,59.9,2,0
497,CA-2015-137897,22-06-2014,2014,28-11-2014,Standard Class,PJ-18835 Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,37,5,0
498,CA-2017-169264,22-06-2014,2014,20-11-2015,Second Class,NP-18700 Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001613,Office Supplies,5.76,2,0
499,CA-2017-108574,29-12-2014,2014,21-09-2014,Standard Class,MG-18145 Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,79.92,10,0.2
500,CA-2017-144589,29-12-2014,2014,21-09-2014,Standard Class,TM-21010 Tamara Manning,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003631,Office Supplies,24.2,5,0
501,CA-2017-144589,29-12-2014,2014,21-09-2014,Standard Class,TM-21010 Tamara Manning,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003072,Technology,359.976,3,0.2
502,CA-2017-155985,29-12-2014,2014,17-03-2016,First Class,BE-11335 Bill Eplett,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000758,Furniture,211.84,8,0
503,CA-2014-162684,29-12-2014,2014,17-03-2016,Standard Class,AS-10630 Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,Office Supplies,5.68,2,0.2
504,CA-2015-142041,29-12-2014,2014,17-03-2016,Second Class,EM-13810 Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004187,Office Supplies,7.52,5,0.2
505,CA-2014-151295,29-12-2014,2014,20-06-2015,Standard Class,JA-15970 Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,11.96,2,0
506,CA-2017-159597,29-09-2014,2014,21-05-2016,Standard Class,MC-17590 Matt Collister,Corporate,United States,Coachella,California,92236,West,OFF-ST-10002289,Office Supplies,63.56,2,0
507,CA-2017-159597,29-09-2014,2014,23-11-2017,Standard Class,MC-17590 Matt Collister,Corporate,United States,Coachella,California,92236,West,TEC-AC-10004171,Technology,99.99,1,0
508,CA-2016-155551,29-09-2014,2014,23-11-2017,Standard Class,CR-12580 Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-ST-10003656,Office Supplies,230.376,3,0.2
509,CA-2016-155551,29-09-2014,2014,22-11-2016,Standard Class,CR-12580 Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10001560,Office Supplies,9.664,2,0.2
510,US-2017-147669,29-09-2014,2014,22-11-2016,Standard Class,SV-20935 Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,TEC-AC-10002473,Technology,158.928,7,0.2
511,US-2017-147669,29-09-2014,2014,22-11-2016,Standard Class,SV-20935 Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10000632,Office Supplies,13.023,1,0.7
512,US-2017-147669,24-11-2014,2014,22-11-2016,Standard Class,SV-20935 Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10002645,Furniture,273.06,2,0.4
513,CA-2016-169922,23-06-2014,2014,24-10-2015,Standard Class,MZ-17515 Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10004415,Furniture,12.544,7,0.6
514,CA-2017-100748,23-06-2014,2014,20-02-2017,Standard Class,RB-19795 Ross Baird,Home Office,United States,San Francisco,California,94110,West,OFF-LA-10000240,Office Supplies,58.48,8,0
515,CA-2016-146934,19-08-2014,2014,27-11-2014,Standard Class,AF-10870 Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-PH-10001336,Technology,257.98,2,0
516,CA-2017-140949,23-09-2014,2014,16-12-2015,Second Class,DB-13405 Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,18.75,5,0
517,CA-2017-140949,23-09-2014,2014,16-12-2015,Second Class,DB-13405 Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-PH-10000149,Technology,119.7,6,0
518,CA-2017-140949,23-09-2014,2014,22-12-2015,Second Class,DB-13405 Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,9.144,3,0.2
519,CA-2017-140949,23-09-2014,2014,24-11-2017,Second Class,DB-13405 Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,57.06,3,0
520,CA-2017-128755,19-09-2014,2014,13-08-2017,Standard Class,MK-18160 Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-ST-10001291,Office Supplies,16.91,1,0
521,US-2016-135923,19-09-2014,2014,13-08-2017,Standard Class,CM-11935 Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10002107,Furniture,14.272,8,0.2
522,US-2016-135923,18-11-2014,2014,28-12-2017,Standard Class,CM-11935 Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10000692,Office Supplies,64.864,4,0.2
523,CA-2016-114972,19-05-2014,2014,30-09-2016,First Class,PF-19225 Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10003057,Office Supplies,1101.48,4,0
524,CA-2017-163902,31-10-2014,2014,28-09-2014,Standard Class,MY-17380 Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10000580,Technology,479.94,6,0
525,CA-2016-136812,31-10-2014,2014,28-09-2014,Standard Class,AW-10930 Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,1117.92,4,0
526,CA-2015-102722,31-10-2014,2014,28-09-2014,First Class,KW-16570 Kelly Williams,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003116,Technology,106.5,6,0
527,CA-2017-155089,31-10-2014,2014,28-09-2014,Standard Class,DB-12910 Daniel Byrd,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002429,Office Supplies,45.66,5,0.7
528,CA-2016-124506,31-10-2014,2014,23-06-2017,Standard Class,BB-11545 Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,95.968,4,0.2
529,CA-2016-124506,31-10-2014,2014,23-06-2017,Standard Class,BB-11545 Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004540,Furniture,47.992,2,0.3
530,CA-2014-106572,31-10-2014,2014,23-06-2017,Standard Class,NP-18700 Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,264.32,2,0.2
531,CA-2014-128888,30-11-2014,2014,21-12-2017,Standard Class,PB-19105 Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10003001,Office Supplies,604.656,9,0.2
532,CA-2016-124352,13-12-2014,2014,26-08-2016,Standard Class,CD-12790 Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,29.46,6,0
533,CA-2016-124352,21-09-2014,2014,29-11-2015,Standard Class,CD-12790 Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,12.96,2,0
534,CA-2016-124352,21-09-2014,2014,29-11-2015,Standard Class,CD-12790 Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,5.5,1,0
535,CA-2015-124541,20-09-2014,2014,24-09-2014,Standard Class,TT-21220 Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,9.648,6,0.8
536,CA-2015-124541,20-09-2014,2014,24-09-2014,Standard Class,TT-21220 Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,7.968,2,0.2
537,CA-2014-108707,26-03-2014,2014,25-11-2014,Standard Class,DB-12910 Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,10.368,2,0.2
538,CA-2014-111500,19-09-2014,2014,17-06-2016,Standard Class,DJ-13510 Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,339.96,4,0
539,CA-2016-118626,14-11-2014,2014,22-10-2016,Standard Class,JC-15775 John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,705.544,7,0.2
540,CA-2015-111458,14-11-2014,2014,23-05-2017,Standard Class,PF-19165 Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,50,2,0
